,ubigeo,distrito,tipo_area,poblacion,porcentaje,acumulado_porcentaje,anio
4807,210305,CORANI,Total,3581,100.0,100.0,2005
4808,210306,CRUCERO,Area Urbana,4163,47.52,47.52,2005
4809,210306,CRUCERO,Area Rural,4598,52.48,100.0,2005
4810,210306,CRUCERO,Total,8761,100.0,100.0,2005
4811,210307,ITUATA,Area Urbana,330,5.43,5.43,2005
4812,210307,ITUATA,Area Rural,5745,94.57,100.0,2005
4813,210307,ITUATA,Total,6075,100.0,100.0,2005
4814,210308,OLLACHEA,Area Urbana,1804,35.18,35.18,2005
4815,210308,OLLACHEA,Area Rural,3324,64.82,100.0,2005
4816,210308,OLLACHEA,Total,5128,100.0,100.0,2005
4817,210309,SAN GABAN,Area Urbana,883,20.81,20.81,2005
4818,210309,SAN GABAN,Area Rural,3360,79.19,100.0,2005
4819,210309,SAN GABAN,Total,4243,100.0,100.0,2005
4820,210310,USICAYOS,Area Urbana,3416,35.01,35.01,2005
4821,210310,USICAYOS,Area Rural,6341,64.99,100.0,2005
4822,210310,USICAYOS,Total,9757,100.0,100.0,2005
4823,210401,JULI,Area Urbana,7872,30.37,30.37,2005
4824,210401,JULI,Area Rural,18051,69.63,100.0,2005
4825,210401,JULI,Total,25923,100.0,100.0,2005
4826,210402,DESAGUADERO,Area Urbana,9044,72.8,72.8,2005
4827,210402,DESAGUADERO,Area Rural,3379,27.2,100.0,2005
4828,210402,DESAGUADERO,Total,12423,100.0,100.0,2005
4829,210403,HUACULLANI,Area Urbana,746,7.03,7.03,2005
4830,210403,HUACULLANI,Area Rural,9864,92.97,100.0,2005
4831,210403,HUACULLANI,Total,10610,100.0,100.0,2005
4832,210404,KELLUYO,Area Urbana,2449,17.75,17.75,2005
4833,210404,KELLUYO,Area Rural,11352,82.25,100.0,2005
4834,210404,KELLUYO,Total,13801,100.0,100.0,2005
4835,210405,PISACOMA,Area Urbana,2341,21.12,21.12,2005
4836,210405,PISACOMA,Area Rural,8745,78.88,100.0,2005
4837,210405,PISACOMA,Total,11086,100.0,100.0,2005
4838,210406,POMATA,Area Urbana,1383,8.13,8.13,2005
4839,210406,POMATA,Area Rural,15629,91.87,100.0,2005
4840,210406,POMATA,Total,17012,100.0,100.0,2005
4841,210407,ZEPITA,Area Urbana,2037,10.59,10.59,2005
4842,210407,ZEPITA,Area Rural,17191,89.41,100.0,2005
4843,210407,ZEPITA,Total,19228,100.0,100.0,2005
4844,210501,ILAVE,Area Urbana,18265,36.32,36.32,2005
4845,210501,ILAVE,Area Rural,32030,63.68,100.0,2005
4846,210501,ILAVE,Total,50295,100.0,100.0,2005
4847,210502,CAPAZO,Area Urbana,126,7.97,7.97,2005
4848,210502,CAPAZO,Area Rural,1454,92.03,100.0,2005
4849,210502,CAPAZO,Total,1580,100.0,100.0,2005
4850,210503,PILCUYO,Area Urbana,1506,8.97,8.97,2005
4851,210503,PILCUYO,Area Rural,15278,91.03,100.0,2005
4852,210503,PILCUYO,Total,16784,100.0,100.0,2005
4853,210504,SANTA ROSA,Area Urbana,1165,26.39,26.39,2005
4854,210504,SANTA ROSA,Area Rural,3249,73.61,100.0,2005
4855,210504,SANTA ROSA,Total,4414,100.0,100.0,2005
4856,210505,CONDURIRI,Area Urbana,471,12.81,12.81,2005
4857,210505,CONDURIRI,Area Rural,3205,87.19,100.0,2005
4858,210505,CONDURIRI,Total,3676,100.0,100.0,2005
4859,210601,HUANCANE,Area Urbana,7271,30.97,30.97,2005
4860,210601,HUANCANE,Area Rural,16203,69.03,100.0,2005
4861,210601,HUANCANE,Total,23474,100.0,100.0,2005
4862,210602,COJATA,Area Urbana,1103,22.5,22.5,2005
4863,210602,COJATA,Area Rural,3799,77.5,100.0,2005
4864,210602,COJATA,Total,4902,100.0,100.0,2005
4865,210603,HUATASANI,Area Urbana,1393,47.84,47.84,2005
4866,210603,HUATASANI,Area Rural,1519,52.16,100.0,2005
4867,210603,HUATASANI,Total,2912,100.0,100.0,2005
4868,210604,INCHUPALLA,Area Urbana,125,3.25,3.25,2005
4869,210604,INCHUPALLA,Area Rural,3723,96.75,100.0,2005
4870,210604,INCHUPALLA,Total,3848,100.0,100.0,2005
4871,210605,PUSI,Area Urbana,877,12.3,12.3,2005
4872,210605,PUSI,Area Rural,6255,87.7,100.0,2005
4873,210605,PUSI,Total,7132,100.0,100.0,2005
4874,210606,ROSASPATA,Area Urbana,406,6.61,6.61,2005
4875,210606,ROSASPATA,Area Rural,5739,93.39,100.0,2005
4876,210606,ROSASPATA,Total,6145,100.0,100.0,2005
4877,210607,TARACO,Area Urbana,1445,8.82,8.82,2005
4878,210607,TARACO,Area Rural,14934,91.18,100.0,2005
4879,210607,TARACO,Total,16379,100.0,100.0,2005
4880,210608,VILQUE CHICO,Area Urbana,564,5.78,5.78,2005
4881,210608,VILQUE CHICO,Area Rural,9186,94.22,100.0,2005
4882,210608,VILQUE CHICO,Total,9750,100.0,100.0,2005
4883,210701,LAMPA,Area Urbana,4699,41.95,41.95,2005
4884,210701,LAMPA,Area Rural,6503,58.05,100.0,2005
4885,210701,LAMPA,Total,11202,100.0,100.0,2005
4886,210702,CABANILLA,Area Urbana,935,13.99,13.99,2005
4887,210702,CABANILLA,Area Rural,5748,86.01,100.0,2005
4888,210702,CABANILLA,Total,6683,100.0,100.0,2005
4889,210703,CALAPUJA,Area Urbana,362,16.64,16.64,2005
4890,210703,CALAPUJA,Area Rural,1813,83.36,100.0,2005
4891,210703,CALAPUJA,Total,2175,100.0,100.0,2005
4892,210704,NICASIO,Area Urbana,601,20.98,20.98,2005
4893,210704,NICASIO,Area Rural,2263,79.02,100.0,2005
4894,210704,NICASIO,Total,2864,100.0,100.0,2005
4895,210705,OCUVIRI,Area Urbana,574,25.58,25.58,2005
4896,210705,OCUVIRI,Area Rural,1670,74.42,100.0,2005
4897,210705,OCUVIRI,Total,2244,100.0,100.0,2005
4898,210706,PALCA,Area Urbana,912,43.33,43.33,2005
4899,210706,PALCA,Area Rural,1193,56.67,100.0,2005
4900,210706,PALCA,Total,2105,100.0,100.0,2005
4901,210707,PARATIA,Area Urbana,1584,31.94,31.94,2005
4902,210707,PARATIA,Area Rural,3376,68.06,100.0,2005
4903,210707,PARATIA,Total,4960,100.0,100.0,2005
4904,210708,PUCARA,Area Urbana,2414,35.34,35.34,2005
4905,210708,PUCARA,Area Rural,4416,64.66,100.0,2005
4906,210708,PUCARA,Total,6830,100.0,100.0,2005
4907,210709,SANTA LUCIA,Area Urbana,4695,57.75,57.75,2005
4908,210709,SANTA LUCIA,Area Rural,3435,42.25,100.0,2005
4909,210709,SANTA LUCIA,Total,8130,100.0,100.0,2005
4910,210710,VILAVILA,Area Urbana,551,52.68,52.68,2005
4911,210710,VILAVILA,Area Rural,495,47.32,100.0,2005
4912,210710,VILAVILA,Total,1046,100.0,100.0,2005
4913,210801,AYAVIRI,Area Urbana,21099,83.24,83.24,2005
4914,210801,AYAVIRI,Area Rural,4247,16.76,100.0,2005
4915,210801,AYAVIRI,Total,25346,100.0,100.0,2005
4916,210802,ANTAUTA,Area Urbana,2796,40.6,40.6,2005
4917,210802,ANTAUTA,Area Rural,4091,59.4,100.0,2005
4918,210802,ANTAUTA,Total,6887,100.0,100.0,2005
4919,210803,CUPI,Area Urbana,286,11.37,11.37,2005
4920,210803,CUPI,Area Rural,2230,88.63,100.0,2005
4921,210803,CUPI,Total,2516,100.0,100.0,2005
4922,210804,LLALLI,Area Urbana,2460,59.05,59.05,2005
4923,210804,LLALLI,Area Rural,1706,40.95,100.0,2005
4924,210804,LLALLI,Total,4166,100.0,100.0,2005
4925,210805,MACARI,Area Urbana,2343,26.84,26.84,2005
4926,210805,MACARI,Area Rural,6388,73.16,100.0,2005
4927,210805,MACARI,Total,8731,100.0,100.0,2005
4928,210806,NUÑOA,Area Urbana,6251,45.97,45.97,2005
4929,210806,NUÑOA,Area Rural,7347,54.03,100.0,2005
4930,210806,NUÑOA,Total,13598,100.0,100.0,2005
4931,210807,ORURILLO,Area Urbana,1230,10.74,10.74,2005
4932,210807,ORURILLO,Area Rural,10219,89.26,100.0,2005
4933,210807,ORURILLO,Total,11449,100.0,100.0,2005
4934,210808,SANTA ROSA,Area Urbana,3037,40.74,40.74,2005
4935,210808,SANTA ROSA,Area Rural,4417,59.26,100.0,2005
4936,210808,SANTA ROSA,Total,7454,100.0,100.0,2005
4937,210809,UMACHIRI,Area Urbana,633,13.78,13.78,2005
4938,210809,UMACHIRI,Area Rural,3959,86.22,100.0,2005
4939,210809,UMACHIRI,Total,4592,100.0,100.0,2005
4940,210901,MOHO,Area Urbana,2601,15.44,15.44,2005
4941,210901,MOHO,Area Rural,14246,84.56,100.0,2005
4942,210901,MOHO,Total,16847,100.0,100.0,2005
4943,210902,CONIMA,Area Urbana,986,23.61,23.61,2005
4944,210902,CONIMA,Area Rural,3191,76.39,100.0,2005
4945,210902,CONIMA,Total,4177,100.0,100.0,2005
4946,210903,HUAYRAPATA,Area Urbana,1187,30.67,30.67,2005
4947,210903,HUAYRAPATA,Area Rural,2683,69.33,100.0,2005
4948,210903,HUAYRAPATA,Total,3870,100.0,100.0,2005
4949,210904,TILALI,Area Urbana,814,25.01,25.01,2005
4950,210904,TILALI,Area Rural,2441,74.99,100.0,2005
4951,210904,TILALI,Total,3255,100.0,100.0,2005
4952,211001,PUTINA,Area Urbana,9501,59.29,59.29,2005
4953,211001,PUTINA,Area Rural,6523,40.71,100.0,2005
4954,211001,PUTINA,Total,16024,100.0,100.0,2005
4955,211002,ANANEA,Area Urbana,15221,79.56,79.56,2005
4956,211002,ANANEA,Area Rural,3911,20.44,100.0,2005
4957,211002,ANANEA,Total,19132,100.0,100.0,2005
4958,211003,PEDRO VILCA APAZA,Area Urbana,322,12.78,12.78,2005
4959,211003,PEDRO VILCA APAZA,Area Rural,2197,87.22,100.0,2005
4960,211003,PEDRO VILCA APAZA,Total,2519,100.0,100.0,2005
4961,211004,QUILCAPUNCU,Area Urbana,1169,20.74,20.74,2005
4962,211004,QUILCAPUNCU,Area Rural,4468,79.26,100.0,2005
4963,211004,QUILCAPUNCU,Total,5637,100.0,100.0,2005
4964,211005,SINA,Area Urbana,470,30.5,30.5,2005
4965,211005,SINA,Area Rural,1071,69.5,100.0,2005
4966,211005,SINA,Total,1541,100.0,100.0,2005
4967,211101,JULIACA,Area Urbana,208553,95.45,95.45,2005
4968,211101,JULIACA,Area Rural,9932,4.55,100.0,2005
4969,211101,JULIACA,Total,218485,100.0,100.0,2005
4970,211102,CABANA,Area Urbana,842,18.3,18.3,2005
4971,211102,CABANA,Area Rural,3760,81.7,100.0,2005
4972,211102,CABANA,Total,4602,100.0,100.0,2005
4973,211103,CABANILLAS,Area Urbana,2442,43.16,43.16,2005
4974,211103,CABANILLAS,Area Rural,3216,56.84,100.0,2005
4975,211103,CABANILLAS,Total,5658,100.0,100.0,2005
4976,211104,CARACOTO,Area Urbana,735,9.71,9.71,2005
4977,211104,CARACOTO,Area Rural,6835,90.29,100.0,2005
4978,211104,CARACOTO,Total,7570,100.0,100.0,2005
4979,211201,SANDIA,Area Urbana,3411,27.59,27.59,2005
4980,211201,SANDIA,Area Rural,8953,72.41,100.0,2005
4981,211201,SANDIA,Total,12364,100.0,100.0,2005
4982,211202,CUYOCUYO,Area Urbana,1898,23.54,23.54,2005
4983,211202,CUYOCUYO,Area Rural,6164,76.46,100.0,2005
4984,211202,CUYOCUYO,Total,8062,100.0,100.0,2005
4985,211203,LIMBANI,Area Urbana,2173,49.31,49.31,2005
4986,211203,LIMBANI,Area Rural,2234,50.69,100.0,2005
4987,211203,LIMBANI,Total,4407,100.0,100.0,2005
4988,211204,PATAMBUCO,Area Urbana,483,9.99,9.99,2005
4989,211204,PATAMBUCO,Area Rural,4350,90.01,100.0,2005
4990,211204,PATAMBUCO,Total,4833,100.0,100.0,2005
4991,211205,PHARA,Area Urbana,1706,26.43,26.43,2005
4992,211205,PHARA,Area Rural,4750,73.57,100.0,2005
4993,211205,PHARA,Total,6456,100.0,100.0,2005
4994,211206,QUIACA,Area Urbana,377,15.58,15.58,2005
4995,211206,QUIACA,Area Rural,2042,84.42,100.0,2005
4996,211206,QUIACA,Total,2419,100.0,100.0,2005
4997,211207,SAN JUAN DEL ORO,Area Urbana,3023,53.75,53.75,2005
4998,211207,SAN JUAN DEL ORO,Area Rural,2601,46.25,100.0,2005
4999,211207,SAN JUAN DEL ORO,Total,5624,100.0,100.0,2005
5000,211208,YANAHUAYA,Area Urbana,1300,37.29,37.29,2005
5001,211208,YANAHUAYA,Area Rural,2186,62.71,100.0,2005
5002,211208,YANAHUAYA,Total,3486,100.0,100.0,2005
5003,211209,ALTO INAMBARI,Area Urbana,957,10.82,10.82,2005
5004,211209,ALTO INAMBARI,Area Rural,7884,89.18,100.0,2005
5005,211209,ALTO INAMBARI,Total,8841,100.0,100.0,2005
5006,211210,SAN PEDRO DE PUTINA PUNCO,Area Urbana,844,9.44,9.44,2005
5007,211210,SAN PEDRO DE PUTINA PUNCO,Area Rural,8095,90.56,100.0,2005
5008,211210,SAN PEDRO DE PUTINA PUNCO,Total,8939,100.0,100.0,2005
5009,211301,YUNGUYO,Area Urbana,11890,37.42,37.42,2005
5010,211301,YUNGUYO,Area Rural,19882,62.58,100.0,2005
5011,211301,YUNGUYO,Total,31772,100.0,100.0,2005
5012,211302,ANAPIA,Area Urbana,1616,67.33,67.33,2005
5013,211302,ANAPIA,Area Rural,784,32.67,100.0,2005
5014,211302,ANAPIA,Total,2400,100.0,100.0,2005
5015,211303,COPANI,Area Urbana,556,8.6,8.6,2005
5016,211303,COPANI,Area Rural,5906,91.4,100.0,2005
5017,211303,COPANI,Total,6462,100.0,100.0,2005
5018,211304,CUTURAPI,Area Urbana,885,44.49,44.49,2005
5019,211304,CUTURAPI,Area Rural,1104,55.51,100.0,2005
5020,211304,CUTURAPI,Total,1989,100.0,100.0,2005
5021,211305,OLLARAYA,Area Urbana,282,7.17,7.17,2005
5022,211305,OLLARAYA,Area Rural,3653,92.83,100.0,2005
5023,211305,OLLARAYA,Total,3935,100.0,100.0,2005
5024,211306,TINICACHI,Area Urbana,540,59.87,59.87,2005
5025,211306,TINICACHI,Area Rural,362,40.13,100.0,2005
5026,211306,TINICACHI,Total,902,100.0,100.0,2005
5027,211307,UNICACHI,Area Urbana,1148,35.74,35.74,2005
5028,211307,UNICACHI,Area Rural,2064,64.26,100.0,2005
5029,211307,UNICACHI,Total,3212,100.0,100.0,2005
5030,220101,MOYOBAMBA,Area Urbana,38530,65.49,65.49,2005
5031,220101,MOYOBAMBA,Area Rural,20306,34.51,100.0,2005
5032,220101,MOYOBAMBA,Total,58836,100.0,100.0,2005
5033,220102,CALZADA,Area Urbana,2691,61.56,61.56,2005
5034,220102,CALZADA,Area Rural,1680,38.44,100.0,2005
5035,220102,CALZADA,Total,4371,100.0,100.0,2005
5036,220103,HABANA,Area Urbana,1208,73.75,73.75,2005
5037,220103,HABANA,Area Rural,430,26.25,100.0,2005
5038,220103,HABANA,Total,1638,100.0,100.0,2005
5039,220104,JEPELACIO,Area Urbana,6200,37.07,37.07,2005
5040,220104,JEPELACIO,Area Rural,10523,62.93,100.0,2005
5041,220104,JEPELACIO,Total,16723,100.0,100.0,2005
5042,220105,SORITOR,Area Urbana,12130,61.01,61.01,2005
5043,220105,SORITOR,Area Rural,7752,38.99,100.0,2005
5044,220105,SORITOR,Total,19882,100.0,100.0,2005
5045,220106,YANTALO,Area Urbana,1607,56.23,56.23,2005
5046,220106,YANTALO,Area Rural,1251,43.77,100.0,2005
5047,220106,YANTALO,Total,2858,100.0,100.0,2005
5048,220201,BELLAVISTA,Area Urbana,12142,87.38,87.38,2005
5049,220201,BELLAVISTA,Area Rural,1754,12.62,100.0,2005
5050,220201,BELLAVISTA,Total,13896,100.0,100.0,2005
5051,220202,ALTO BIAVO,Area Urbana,2202,40.81,40.81,2005
5052,220202,ALTO BIAVO,Area Rural,3194,59.19,100.0,2005
5053,220202,ALTO BIAVO,Total,5396,100.0,100.0,2005
5054,220203,BAJO BIAVO,Area Urbana,1680,19.55,19.55,2005
5055,220203,BAJO BIAVO,Area Rural,6914,80.45,100.0,2005
5056,220203,BAJO BIAVO,Total,8594,100.0,100.0,2005
5057,220204,HUALLAGA,Area Urbana,1009,34.65,34.65,2005
5058,220204,HUALLAGA,Area Rural,1903,65.35,100.0,2005
5059,220204,HUALLAGA,Total,2912,100.0,100.0,2005
5060,220205,SAN PABLO,Area Urbana,5863,61.98,61.98,2005
5061,220205,SAN PABLO,Area Rural,3596,38.02,100.0,2005
5062,220205,SAN PABLO,Total,9459,100.0,100.0,2005
5063,220206,SAN RAFAEL,Area Urbana,3982,68.75,68.75,2005
5064,220206,SAN RAFAEL,Area Rural,1810,31.25,100.0,2005
5065,220206,SAN RAFAEL,Total,5792,100.0,100.0,2005
5066,220301,SAN JOSE DE SISA,Area Urbana,7448,61.49,61.49,2005
5067,220301,SAN JOSE DE SISA,Area Rural,4665,38.51,100.0,2005
5068,220301,SAN JOSE DE SISA,Total,12113,100.0,100.0,2005
5069,220302,AGUA BLANCA,Area Urbana,1139,45.2,45.2,2005
5070,220302,AGUA BLANCA,Area Rural,1381,54.8,100.0,2005
5071,220302,AGUA BLANCA,Total,2520,100.0,100.0,2005
5072,220303,SAN MARTIN,Area Urbana,2078,25.02,25.02,2005
5073,220303,SAN MARTIN,Area Rural,6226,74.98,100.0,2005
5074,220303,SAN MARTIN,Total,8304,100.0,100.0,2005
5075,220304,SANTA ROSA,Area Urbana,271,4.83,4.83,2005
5076,220304,SANTA ROSA,Area Rural,5335,95.17,100.0,2005
5077,220304,SANTA ROSA,Total,5606,100.0,100.0,2005
5078,220305,SHATOJA,Area Urbana,1204,46.79,46.79,2005
5079,220305,SHATOJA,Area Rural,1369,53.21,100.0,2005
5080,220305,SHATOJA,Total,2573,100.0,100.0,2005
5081,220401,SAPOSOA,Area Urbana,6139,56.81,56.81,2005
5082,220401,SAPOSOA,Area Rural,4667,43.19,100.0,2005
5083,220401,SAPOSOA,Total,10806,100.0,100.0,2005
5084,220402,ALTO SAPOSOA,Area Urbana,1031,47.82,47.82,2005
5085,220402,ALTO SAPOSOA,Area Rural,1125,52.18,100.0,2005
5086,220402,ALTO SAPOSOA,Total,2156,100.0,100.0,2005
5087,220403,EL ESLABON,Area Urbana,1146,66.28,66.28,2005
5088,220403,EL ESLABON,Area Rural,583,33.72,100.0,2005
5089,220403,EL ESLABON,Total,1729,100.0,100.0,2005
5090,220404,PISCOYACU,Area Urbana,1776,48.16,48.16,2005
5091,220404,PISCOYACU,Area Rural,1912,51.84,100.0,2005
5092,220404,PISCOYACU,Total,3688,100.0,100.0,2005
5093,220405,SACANCHE,Area Urbana,1252,42.2,42.2,2005
5094,220405,SACANCHE,Area Rural,1715,57.8,100.0,2005
5095,220405,SACANCHE,Total,2967,100.0,100.0,2005
5096,220406,TINGO DE SAPOSOA,Area Urbana,656,77.45,77.45,2005
5097,220406,TINGO DE SAPOSOA,Area Rural,191,22.55,100.0,2005
5098,220406,TINGO DE SAPOSOA,Total,847,100.0,100.0,2005
5099,220501,LAMAS,Area Urbana,11218,79.61,79.61,2005
5100,220501,LAMAS,Area Rural,2874,20.39,100.0,2005
5101,220501,LAMAS,Total,14092,100.0,100.0,2005
5102,220502,ALONSO DE ALVARADO,Area Urbana,4098,34.43,34.43,2005
5103,220502,ALONSO DE ALVARADO,Area Rural,7805,65.57,100.0,2005
5104,220502,ALONSO DE ALVARADO,Total,11903,100.0,100.0,2005
5105,220503,BARRANQUITA,Area Urbana,2189,35.41,35.41,2005
5106,220503,BARRANQUITA,Area Rural,3992,64.59,100.0,2005
5107,220503,BARRANQUITA,Total,6181,100.0,100.0,2005
5108,220504,CAYNARACHI,Area Urbana,3174,46.68,46.68,2005
5109,220504,CAYNARACHI,Area Rural,3626,53.32,100.0,2005
5110,220504,CAYNARACHI,Total,6800,100.0,100.0,2005
5111,220505,CUÑUMBUQUI,Area Urbana,1112,29.05,29.05,2005
5112,220505,CUÑUMBUQUI,Area Rural,2716,70.95,100.0,2005
5113,220505,CUÑUMBUQUI,Total,3828,100.0,100.0,2005
5114,220506,PINTO RECODO,Area Urbana,1885,21.66,21.66,2005
5115,220506,PINTO RECODO,Area Rural,6819,78.34,100.0,2005
5116,220506,PINTO RECODO,Total,8704,100.0,100.0,2005
5117,220507,RUMISAPA,Area Urbana,1068,45.18,45.18,2005
5118,220507,RUMISAPA,Area Rural,1296,54.82,100.0,2005
5119,220507,RUMISAPA,Total,2364,100.0,100.0,2005
5120,220508,SAN ROQUE DE CUMBAZA,Area Urbana,569,41.35,41.35,2005
5121,220508,SAN ROQUE DE CUMBAZA,Area Rural,807,58.65,100.0,2005
5122,220508,SAN ROQUE DE CUMBAZA,Total,1376,100.0,100.0,2005
5123,220509,SHANAO,Area Urbana,957,45.83,45.83,2005
5124,220509,SHANAO,Area Rural,1131,54.17,100.0,2005
5125,220509,SHANAO,Total,2088,100.0,100.0,2005
5126,220510,TABALOSOS,Area Urbana,8666,69.74,69.74,2005
5127,220510,TABALOSOS,Area Rural,3761,30.26,100.0,2005
5128,220510,TABALOSOS,Total,12427,100.0,100.0,2005
5129,220511,ZAPATERO,Area Urbana,798,15.93,15.93,2005
5130,220511,ZAPATERO,Area Rural,4210,84.07,100.0,2005
5131,220511,ZAPATERO,Total,5008,100.0,100.0,2005
5132,220601,JUANJUI,Area Urbana,22756,87.1,87.1,2005
5133,220601,JUANJUI,Area Rural,3370,12.9,100.0,2005
5134,220601,JUANJUI,Total,26126,100.0,100.0,2005
5135,220602,CAMPANILLA,Area Urbana,1842,24.48,24.48,2005
5136,220602,CAMPANILLA,Area Rural,5684,75.52,100.0,2005
5137,220602,CAMPANILLA,Total,7526,100.0,100.0,2005
5138,220603,HUICUNGO,Area Urbana,2612,45.97,45.97,2005
5139,220603,HUICUNGO,Area Rural,3070,54.03,100.0,2005
5140,220603,HUICUNGO,Total,5682,100.0,100.0,2005
5141,220604,PACHIZA,Area Urbana,1648,39.98,39.98,2005
5142,220604,PACHIZA,Area Rural,2474,60.02,100.0,2005
5143,220604,PACHIZA,Total,4122,100.0,100.0,2005
5144,220605,PAJARILLO,Area Urbana,905,17.84,17.84,2005
5145,220605,PAJARILLO,Area Rural,4167,82.16,100.0,2005
5146,220605,PAJARILLO,Total,5072,100.0,100.0,2005
5147,220701,PICOTA,Area Urbana,6275,83.1,83.1,2005
5148,220701,PICOTA,Area Rural,1276,16.9,100.0,2005
5149,220701,PICOTA,Total,7551,100.0,100.0,2005
5150,220702,BUENOS AIRES,Area Urbana,1198,34.66,34.66,2005
5151,220702,BUENOS AIRES,Area Rural,2258,65.34,100.0,2005
5152,220702,BUENOS AIRES,Total,3456,100.0,100.0,2005
5153,220703,CASPISAPA,Area Urbana,1508,75.48,75.48,2005
5154,220703,CASPISAPA,Area Rural,490,24.52,100.0,2005
5155,220703,CASPISAPA,Total,1998,100.0,100.0,2005
5156,220704,PILLUANA,Area Urbana,959,95.8,95.8,2005
5157,220704,PILLUANA,Area Rural,42,4.2,100.0,2005
5158,220704,PILLUANA,Total,1001,100.0,100.0,2005
5159,220705,PUCACACA,Area Urbana,1902,65.54,65.54,2005
5160,220705,PUCACACA,Area Rural,1000,34.46,100.0,2005
5161,220705,PUCACACA,Total,2902,100.0,100.0,2005
5162,220706,SAN CRISTOBAL,Area Urbana,1174,94.68,94.68,2005
5163,220706,SAN CRISTOBAL,Area Rural,66,5.32,100.0,2005
5164,220706,SAN CRISTOBAL,Total,1240,100.0,100.0,2005
5165,220707,SAN HILARION,Area Urbana,3056,72.04,72.04,2005
5166,220707,SAN HILARION,Area Rural,1186,27.96,100.0,2005
5167,220707,SAN HILARION,Total,4242,100.0,100.0,2005
5168,220708,SHAMBOYACU,Area Urbana,2306,40.91,40.91,2005
5169,220708,SHAMBOYACU,Area Rural,3331,59.09,100.0,2005
5170,220708,SHAMBOYACU,Total,5637,100.0,100.0,2005
5171,220709,TINGO DE PONASA,Area Urbana,2410,58.03,58.03,2005
5172,220709,TINGO DE PONASA,Area Rural,1743,41.97,100.0,2005
5173,220709,TINGO DE PONASA,Total,4153,100.0,100.0,2005
5174,220710,TRES UNIDOS,Area Urbana,2023,60.66,60.66,2005
5175,220710,TRES UNIDOS,Area Rural,1312,39.34,100.0,2005
5176,220710,TRES UNIDOS,Total,3335,100.0,100.0,2005
5177,220801,RIOJA,Area Urbana,18415,87.66,87.66,2005
5178,220801,RIOJA,Area Rural,2592,12.34,100.0,2005
5179,220801,RIOJA,Total,21007,100.0,100.0,2005
5180,220802,AWAJUN,Area Urbana,2474,44.41,44.41,2005
5181,220802,AWAJUN,Area Rural,3097,55.59,100.0,2005
5182,220802,AWAJUN,Total,5571,100.0,100.0,2005
5183,220803,ELIAS SOPLIN VARGAS,Area Urbana,4373,55.08,55.08,2005
5184,220803,ELIAS SOPLIN VARGAS,Area Rural,3567,44.92,100.0,2005
5185,220803,ELIAS SOPLIN VARGAS,Total,7940,100.0,100.0,2005
5186,220804,NUEVA CAJAMARCA,Area Urbana,22977,75.21,75.21,2005
5187,220804,NUEVA CAJAMARCA,Area Rural,7574,24.79,100.0,2005
5188,220804,NUEVA CAJAMARCA,Total,30551,100.0,100.0,2005
5189,220805,PARDO MIGUEL,Area Urbana,8356,50.83,50.83,2005
5190,220805,PARDO MIGUEL,Area Rural,8084,49.17,100.0,2005
5191,220805,PARDO MIGUEL,Total,16440,100.0,100.0,2005
5192,220806,POSIC,Area Urbana,1163,83.43,83.43,2005
5193,220806,POSIC,Area Rural,231,16.57,100.0,2005
5194,220806,POSIC,Total,1394,100.0,100.0,2005
5195,220807,SAN FERNANDO,Area Urbana,2125,51.49,51.49,2005
5196,220807,SAN FERNANDO,Area Rural,2002,48.51,100.0,2005
5197,220807,SAN FERNANDO,Total,4127,100.0,100.0,2005
5198,220808,YORONGOS,Area Urbana,2153,68.46,68.46,2005
5199,220808,YORONGOS,Area Rural,992,31.54,100.0,2005
5200,220808,YORONGOS,Total,3145,100.0,100.0,2005
5201,220809,YURACYACU,Area Urbana,3676,78.18,78.18,2005
5202,220809,YURACYACU,Area Rural,1026,21.82,100.0,2005
5203,220809,YURACYACU,Total,4702,100.0,100.0,2005
5204,220901,TARAPOTO,Area Urbana,63474,99.26,99.26,2005
5205,220901,TARAPOTO,Area Rural,471,0.74,100.0,2005
5206,220901,TARAPOTO,Total,63945,100.0,100.0,2005
5207,220902,ALBERTO LEVEAU,Area Urbana,534,52.25,52.25,2005
5208,220902,ALBERTO LEVEAU,Area Rural,488,47.75,100.0,2005
5209,220902,ALBERTO LEVEAU,Total,1022,100.0,100.0,2005
5210,220903,CACATACHI,Area Urbana,2160,74.38,74.38,2005
5211,220903,CACATACHI,Area Rural,744,25.62,100.0,2005
5212,220903,CACATACHI,Total,2904,100.0,100.0,2005
5213,220904,CHAZUTA,Area Urbana,5746,60.09,60.09,2005
5214,220904,CHAZUTA,Area Rural,3817,39.91,100.0,2005
5215,220904,CHAZUTA,Total,9563,100.0,100.0,2005
5216,220905,CHIPURANA,Area Urbana,1402,74.61,74.61,2005
5217,220905,CHIPURANA,Area Rural,477,25.39,100.0,2005
5218,220905,CHIPURANA,Total,1879,100.0,100.0,2005
5219,220906,EL PORVENIR,Area Urbana,844,52.29,52.29,2005
5220,220906,EL PORVENIR,Area Rural,770,47.71,100.0,2005
5221,220906,EL PORVENIR,Total,1614,100.0,100.0,2005
5222,220907,HUIMBAYOC,Area Urbana,2245,49.46,49.46,2005
5223,220907,HUIMBAYOC,Area Rural,2294,50.54,100.0,2005
5224,220907,HUIMBAYOC,Total,4539,100.0,100.0,2005
